#"+ESI Scan (7.951-10.604 min, 161 Scans) Frag=175.0V sk_vip_95FA_95degrees_3h_241101_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
916,1349.6577,218.952224731445
917,1351.6498,359.444244384766
918,1354.5779,286.375274658203
919,1355.6568,220.615097045898
920,1356.6015,238.203323364258
921,1360.6647,331.205413818359
922,1363.6493,441.105743408203
923,1364.6631,279.117431640625
924,1366.0545,353.602966308594
925,1366.6634,340.148712158203
926,1367.6752,312.948547363281
927,1369.4299,459.494140625
928,1371.5925,352.341064453125
929,1373.5365,280.504638671875
930,1375.0865,501.108825683594
931,1375.6751,408.701538085938
932,1377.0462,343.430725097656
933,1377.6745,317.028625488281
934,1380.6042,533.794799804688
935,1381.2386,382.665740966797
936,1381.6831,283.182434082031
937,1386.2671,349.187255859375
938,1398.6973,707.246643066406
939,1399.7468,310.338653564453
940,1404.5047,281.958679199219
941,1408.7207,433.741363525391
942,1409.2258,361.370635986328
943,1409.7086,256.650207519531
944,1415.7184,333.143798828125
945,1415.9879,288.803344726563
946,1416.2364,288.802093505859
947,1416.7004,228.709777832031
948,1419.7737,335.906494140625
949,1420.7403,438.945220947266
950,1421.7538,295.899627685547
951,1422.6241,283.115509033203
952,1422.9974,290.408935546875
953,1423.7082,278.587097167969
954,1424.2370,231.137588500977
955,1430.7003,218.150756835938
956,1438.7187,224.736633300781
957,1445.6951,218.462783813477
958,1446.0180,220.573150634766
959,1446.6949,216.348327636719
960,1449.7072,219.65087890625
961,1452.7128,252.213439941406
962,1461.7036,213.096145629883
963,1465.7231,277.537994384766
964,1469.7444,562.217407226563
965,1470.3175,243.837631225586
966,1470.7247,663.1943359375
967,1471.0141,250.962814331055
968,1471.7103,218.197235107422
969,1472.4970,230.907287597656
970,1473.7071,246.979782104492
971,1474.7214,247.317138671875
972,1481.7090,303.591613769531
973,1482.2164,331.962799072266
974,1482.7146,338.074188232422
975,1484.2564,469.312591552734
976,1485.2811,299.605895996094
977,1486.2302,188.143203735352
978,1486.5088,308.013946533203
979,1489.0184,277.112976074219
980,1492.7732,404.556884765625
981,1500.5114,376.877960205078
982,1504.7627,260.056427001953
983,1508.7771,359.575592041016
984,1509.2832,295.2548828125
985,1509.7659,312.691741943359
986,1510.7496,286.602752685547
987,1512.7817,541.596252441406
988,1518.7642,878.822631835938
989,1519.7574,383.306274414063
990,1523.2876,405.723327636719
991,1523.7822,369.521789550781
992,1528.0403,436.980285644531
993,1528.5287,387.553100585938
994,1530.7748,774.074157714844
995,1531.2622,720.370849609375
996,1531.7744,863.825439453125
997,1532.2680,613.958984375
998,1532.7644,923.587646484375
999,1537.2893,449.115997314453
1000,1537.7827,385.944458007813
1001,1538.2810,322.988616943359
1002,1540.2866,859.947082519531
1003,1540.7832,724.871032714844
1004,1541.2873,538.827575683594
1005,1542.0439,372.423248291016
1006,1542.5305,357.487884521484
1007,1542.7797,796.97314453125
1008,1543.7907,498.072357177734
1009,1545.7758,312.668395996094
1010,1546.2811,273.839111328125
1011,1546.7798,236.730163574219
1012,1551.7830,334.266143798828
1013,1552.2685,418.185821533203
1014,1553.2699,484.2255859375
1015,1557.7829,265.797210693359
1016,1558.2921,250.089248657227
1017,1569.7824,254.170989990234
1018,1579.7493,232.357009887695
1019,1580.7807,292.532135009766
1020,1606.2775,286.975067138672
1021,1607.3072,235.673049926758
1022,1608.3154,301.782653808594
1023,1608.8078,317.956115722656
1024,1612.8107,353.388854980469
1025,1613.0700,339.2392578125
1026,1613.3107,341.239318847656
1027,1615.5638,356.934936523438
1028,1620.0706,438.455657958984
1029,1622.0690,301.609832763672
1030,1622.5695,392.411529541016
1031,1626.7417,496.588104248047
1032,1627.0716,489.858245849609
1033,1627.3204,495.378875732422
1034,1627.5619,406.301361083984
1035,1627.8074,351.633697509766
1036,1629.3222,372.593902587891
1037,1629.5637,376.756011962891
1038,1629.8126,394.027069091797
1039,1630.0658,346.69140625
1040,1633.7448,509.508392333984
1041,1634.0728,490.398681640625
1042,1634.3122,489.031463623047
1043,1634.5623,386.773315429688
1044,1634.8057,355.94873046875
1045,1636.3178,346.282440185547
1046,1636.8122,354.536163330078
1047,1640.7451,419.62451171875
1048,1641.0753,395.496551513672
1049,1641.3169,394.589111328125
1050,1641.8136,309.945892333984
1051,1647.8203,431.837860107422
1052,1647.9925,345.518890380859
1053,1648.8348,583.341186523438
1054,1649.8301,273.591125488281
1055,1654.9937,266.013214111328
1056,1671.8333,119.786315917969
1057,1672.7772,171.189590454102
1058,1686.8374,258.728790283203
1059,1691.8521,346.618438720703
1060,1697.3423,337.176391601563
1061,1697.8424,332.789276123047
1062,1700.8231,205.00439453125
1063,1701.8403,527.322204589844
1064,1706.8495,368.114562988281
1065,1707.3482,370.531707763672
1066,1711.3421,469.759033203125
1067,1711.8501,1848.02551269531
1068,1712.3400,392.460571289063
1069,1712.8630,1349.67102050781
1070,1714.3133,431.592468261719
1071,1714.8373,434.112060546875
1072,1715.3347,360.981903076172
1073,1720.8545,442.271240234375
1074,1721.3410,409.91162109375
1075,1721.8485,363.869476318359
1076,1725.3468,444.969329833984
1077,1725.8496,455.653137207031
1078,1726.3465,384.116058349609
1079,1728.3264,375.603607177734
1080,1728.8487,376.067291259766
1081,1729.8593,316.143005371094
1082,1731.8550,305.295196533203
1083,1732.3575,309.230590820313
1084,1732.8334,317.920776367188
1085,1733.3310,238.549453735352
1086,1734.8508,345.761169433594
1087,1739.3319,315.152313232422
1088,1739.8184,564.783447265625
1089,1740.3097,575.908386230469
1090,1740.8486,565.977783203125
1091,1741.3718,396.739654541016
1092,1741.8229,301.102386474609
1093,1751.8517,264.7724609375
1094,1761.8524,249.525680541992
1095,1801.4207,931.70361328125
1096,1802.4093,789.7958984375
1097,1803.4466,422.327667236328
1098,1886.9355,211.924362182617
1099,1887.8537,329.597076416016
1100,1906.9116,320.252563476563
1101,1907.4357,240.256225585938
1102,1907.8731,234.716171264648
1103,1908.3607,187.957229614258
1104,1908.9107,190.934036254883
1105,1996.9199,149.524810791016
1106,1999.9858,494.323791503906
1107,2001.0011,503.889343261719
1108,2063.0979,118.591636657715
1109,2064.1040,148.241180419922
1110,2065.0445,161.81396484375
1111,2091.0893,241.479278564453
1112,2092.0908,531.000427246094
1113,2093.0538,492.894561767578
1114,2093.9562,143.2314453125
1115,2099.2646,193.347137451172
1116,2100.2130,772.931884765625
1117,2101.1216,650.18408203125
1118,2102.1809,269.262634277344
1119,2104.0795,319.330139160156
1120,2105.1186,320.305725097656
1121,2106.2086,279.525634765625
1122,2109.0256,351.453247070313
1123,2110.0747,665.578125
1124,2111.1101,403.388610839844
1125,2112.1643,344.021118164063
1126,2113.0680,112.558692932129
1127,2122.0874,525.633911132813
1128,2123.0919,438.751892089844
1129,2124.1407,350.902496337891
1130,2127.1790,1140.46533203125
1131,2128.1697,1436.32141113281
1132,2129.1698,1225.34155273438
1133,2130.1919,605.749206542969
1134,2132.0546,298.901245117188
1135,2133.1684,357.522674560547
1136,2137.0353,184.689208984375
1137,2138.1326,185.681030273438
1138,2149.0734,239.804718017578
1139,2150.0963,481.593322753906
1140,2151.1044,184.057006835938
1141,2152.1162,137.790267944336
1142,2155.1551,123.096626281738
1143,2156.2718,670.325439453125
1144,2157.2676,657.898986816406
1145,2162.3055,622.057250976563
1146,2163.4042,523.351013183594
1147,2178.0950,110.252807617188
1148,2179.1088,132.280700683594
1149,2180.1504,108.57689666748
1150,2208.1988,199.34294128418
1151,2209.0940,226.569610595703
1152,2230.1688,337.906860351563
1153,2231.2645,293.972290039063
1154,2232.2811,295.315124511719
1155,2235.1750,297.348052978516
1156,2236.1933,350.523651123047
1157,2263.1593,456.010192871094
1158,2264.1940,435.345184326172
1159,2265.1515,368.802551269531
1160,2266.1716,184.60009765625
1161,2298.4675,229.444229125977
1162,2299.4582,263.021545410156
1163,2299.7803,448.640869140625
1164,2300.3693,286.707794189453
1165,2300.6886,446.626129150391
1166,2349.3141,414.651947021484
1167,2350.2023,384.038513183594
1168,2376.3295,840.998352050781
1169,2377.2441,1036.72326660156
1170,2378.2470,674.348266601563
1171,2379.2912,498.917175292969
1172,2382.2192,438.639099121094
1173,2383.1602,508.12158203125
1174,2393.2814,711.499694824219
1175,2394.3282,1306.66162109375
1176,2395.2483,1318.59338378906
1177,2396.3022,836.855834960938
1178,2397.3284,421.214508056641
1179,2398.2090,409.777282714844
1180,2399.3202,423.653198242188
1181,2404.2356,402.176452636719
1182,2405.2766,463.473449707031
1183,2406.2984,447.280090332031
1184,2407.2206,346.544006347656
1185,2421.3172,391.19287109375
1186,2422.2762,712.498718261719
1187,2423.2469,1194.38830566406
1188,2424.3072,970.4287109375
1189,2425.2477,655.606079101563
1190,2426.2452,223.913970947266
1191,2433.3311,305.997436523438
1192,2434.2396,379.906890869141
1193,2435.2735,255.263580322266
1194,2449.2456,598.539611816406
1195,2450.2887,715.639404296875
1196,2451.3274,2056.7548828125
1197,2452.3349,2206.78247070313
1198,2453.3194,1750.32763671875
1199,2454.3704,851.503295898438
1200,2455.2777,381.687530517578
1201,2461.2149,816.906860351563
1202,2462.3251,1829.1826171875
1203,2463.3585,2766.28979492188
1204,2464.3516,2678.47509765625
1205,2465.2753,1740.45349121094
1206,2466.3649,379.559295654297
1207,2472.3287,211.095748901367
1208,2473.2789,346.244781494141
1209,2474.2828,254.223663330078
1210,2477.2323,260.144134521484
1211,2478.3513,303.250915527344
1212,2479.3101,8784.3466796875
1213,2480.3516,11874.53515625
1214,2481.3413,10065.8486328125
1215,2482.3346,6015.3408203125
1216,2483.3312,3236.29956054688
1217,2484.3443,1571.15161132813
1218,2486.3074,290.916168212891
1219,2487.3918,331.58203125
1220,2489.2399,246.333251953125
1221,2490.3155,3449.68041992188
1222,2491.3131,4237.84716796875
1223,2492.3211,3859.78735351563
1224,2493.3332,3105.9990234375
1225,2493.8516,380.196990966797
1226,2494.3353,1209.41479492188
1227,2494.8321,410.654602050781
1228,2495.3146,507.542755126953
1229,2495.8381,347.758758544922
1230,2496.3825,334.929290771484
1231,2507.3408,17104.234375
1232,2508.3463,25549.1171875
1233,2509.3381,21819.48828125
1234,2510.3384,13313.8486328125
1235,2511.3391,6739.3564453125
1236,2512.3336,3333.87353515625
1237,2517.2121,772.438293457031
1238,2518.3125,3539.7373046875
1239,2519.3095,4442.6162109375
1240,2520.3258,3774.21606445313
1241,2521.2928,3156.90625
1242,2521.8549,411.327545166016
1243,2522.3064,1215.87890625
1244,2522.8415,494.734313964844
1245,2523.3157,947.693969726563
1246,2523.8495,492.866302490234
1247,2524.3969,856.247863769531
1248,2525.2955,344.788482666016
1249,2534.6397,288.442810058594
1250,2535.3691,20096.236328125
1251,2536.3313,29062.458984375
1252,2537.3200,21872.70703125
1253,2538.3453,14275.4345703125
1254,2539.3226,7497.8154296875
1255,2540.3264,3479.1865234375
1256,2541.3047,470.216552734375
1257,2542.4410,382.124786376953
1258,2546.3304,480.648742675781
1259,2547.3054,624.817993164063
1260,2548.3358,489.590576171875
1261,2549.2975,429.786651611328
1262,2550.3825,366.102630615234
1263,2551.3123,685.611999511719
1264,2552.3599,614.551940917969
1265,2553.2968,665.066162109375
1266,2554.4038,227.133377075195
1267,2557.2583,283.733795166016
1268,2558.2657,255.376617431641
1269,2559.2713,269.541290283203
1270,2561.2549,299.959045410156
1271,2562.3419,312.710510253906
1272,2563.3218,9975.259765625
1273,2564.3296,13139.951171875
1274,2565.3773,14294.158203125
1275,2566.3086,9423.3154296875
1276,2567.2397,4340.54736328125
1277,2568.3404,1278.18054199219
1278,2569.3091,662.042785644531
1279,2570.3415,902.433349609375
1280,2571.3027,666.786071777344
1281,2572.4291,371.967193603516
1282,2573.2767,479.358276367188
1283,2574.2474,477.147674560547
1284,2575.2770,446.848358154297
1285,2576.3603,342.821319580078
1286,2580.3574,193.914947509766
1287,2581.3308,252.198852539063
1288,2587.3145,194.451583862305
1289,2588.3263,227.807006835938
1290,2589.2860,239.712829589844
1291,2591.3201,1521.353515625
1292,2592.3449,1994.3818359375
1293,2593.3253,1839.51770019531
1294,2594.3392,1157.5791015625
1295,2595.3301,750.504638671875
1296,2596.3289,1308.15161132813
1297,2597.3101,1449.05200195313
1298,2598.3334,1114.64855957031
1299,2599.3235,939.763854980469
1300,2600.3789,633.622802734375
1301,2601.2858,380.314392089844
1302,2604.4423,375.643218994141
1303,2605.2972,353.089782714844
1304,2608.4091,181.491439819336
1305,2609.2992,222.353866577148
1306,2613.3461,926.35595703125
1307,2614.3144,1057.30322265625
1308,2615.2984,1237.9521484375
1309,2616.3609,1358.93957519531
1310,2617.2966,1431.17102050781
1311,2618.3899,350.981353759766
1312,2619.3016,535.298156738281
1313,2620.3354,746.551391601563
1314,2621.3216,944.231567382813
1315,2622.3117,822.957885742188
1316,2623.3225,460.299957275391
1317,2624.3276,1626.29418945313
1318,2625.3240,2106.10986328125
1319,2626.2830,1789.51940917969
1320,2627.3238,998.493408203125
1321,2628.3412,278.784484863281
1322,2632.2675,427.058837890625
1323,2633.3270,991.188842773438
1324,2634.4227,561.029663085938
1325,2635.3792,1067.48266601563
1326,2636.4001,917.990295410156
1327,2637.3366,1099.51098632813
1328,2638.2992,363.060638427734
1329,2643.3905,790.907104492188
1330,2644.3322,1314.11865234375
1331,2645.2858,1129.96362304688
1332,2646.2843,585.362182617188
1333,2647.2410,333.181121826172
1334,2648.3268,634.933349609375
1335,2649.3552,845.798583984375
1336,2650.3330,238.283493041992
1337,2651.3344,639.37353515625
1338,2652.3661,806.951538085938
1339,2653.3165,933.36279296875
1340,2654.2834,685.462524414063
1341,2655.3589,376.260101318359
1342,2656.3255,385.553192138672
1343,2657.2683,238.016159057617
1344,2658.4245,221.352432250977
1345,2659.3149,329.622894287109
1346,2666.3454,235.761245727539
1347,2667.4375,564.2978515625
1348,2668.4097,669.897521972656
1349,2669.3338,376.342712402344
1350,2671.3118,249.815414428711
1351,2672.4022,458.964019775391
1352,2673.3199,733.450866699219
1353,2674.2571,445.312225341797
1354,2675.2703,408.603912353516
1355,2676.3771,494.220977783203
1356,2677.3329,361.017944335938
1357,2678.3280,630.812927246094
1358,2679.3522,677.51953125
1359,2680.3889,266.708770751953
1360,2684.4829,540.4072265625
1361,2685.3303,534.359130859375
1362,2693.3001,184.758987426758
1363,2694.3909,222.473068237305
1364,2695.3361,242.799407958984
1365,2697.4372,195.653961181641
1366,2698.3317,229.181350708008
1367,2699.2504,173.689697265625
1368,2701.3234,215.705856323242
1369,2702.4851,290.42919921875
1370,2704.3299,305.302703857422
1371,2705.3255,357.2880859375
1372,2706.2372,271.219879150391
1373,2707.3380,264.581878662109
1374,2712.4107,352.825988769531
1375,2713.3465,352.924591064453
1376,2714.2983,202.951599121094
1377,2715.3221,294.042816162109
1378,2716.3597,316.152282714844
1379,2717.3302,315.672515869141
1380,2719.3546,262.826751708984
1381,2720.5286,322.040893554688
1382,2724.4570,365.924499511719
1383,2725.3516,369.164947509766
1384,2727.4130,207.418853759766
1385,2728.3429,197.398895263672
1386,2735.3521,200.033630371094
1387,2736.4252,215.137313842773
1388,2737.3284,207.746719360352
1389,2739.3845,220.485961914063
1390,2740.4226,712.224243164063
1391,2741.3503,660.303649902344
1392,2742.4180,204.600982666016
1393,2751.3283,238.76252746582
1394,2752.3824,293.177612304688
1395,2753.4042,212.157897949219
1396,2762.4099,204.125045776367
1397,2763.4132,206.912063598633
1398,2764.3430,277.315643310547
1399,2765.3028,564.083251953125
1400,2766.4213,581.449951171875
1401,2767.3803,569.943298339844
1402,2768.4082,565.831359863281
1403,2769.4138,722.547241210938
1404,2770.3960,272.457763671875
1405,2774.9659,360.555053710938
1406,2775.4457,416.248840332031
1407,2775.9838,418.409881591797
1408,2776.4698,386.43408203125
1409,2777.3687,293.740447998047
1410,2779.3908,247.442398071289
1411,2780.3761,531.605102539063
1412,2781.4238,541.960571289063
1413,2782.3650,236.654754638672
1414,2784.5023,263.806579589844
1415,2785.3470,287.695007324219
1416,2788.4481,293.355621337891
1417,2788.9714,380.739379882813
1418,2789.4378,447.494934082031
1419,2789.9690,409.303039550781
1420,2790.4488,378.869354248047
1421,2791.3898,262.9873046875
1422,2794.3916,302.471954345703
1423,2795.4047,317.287017822266
1424,2796.4475,274.850067138672
1425,2797.4142,390.699096679688
1426,2798.4190,298.810821533203
1427,2799.4557,281.290222167969
1428,2800.3960,210.993423461914
1429,2802.4386,310.077362060547
1430,2802.9698,369.705810546875
1431,2803.4463,448.388549804688
1432,2803.9750,440.771636962891
1433,2804.4682,381.003448486328
1434,2807.4046,181.055740356445
1435,2808.4347,216.057510375977
1436,2809.3939,225.960754394531
1437,2810.5987,198.430267333984
1438,2811.5233,256.638488769531
1439,2816.8028,363.767517089844
1440,2817.9730,399.047729492188
1441,2819.4346,244.524322509766
1442,2820.4792,429.454956054688
1443,2821.3819,486.392700195313
1444,2824.4070,613.5625
1445,2825.4282,860.094604492188
1446,2826.4578,823.820922851563
1447,2827.4370,643.30126953125
1448,2828.4076,462.724609375
1449,2832.5613,333.211578369141
1450,2833.3984,416.150787353516
1451,2835.4553,181.983245849609
1452,2836.4200,258.591186523438
1453,2846.4998,637.615356445313
1454,2847.4573,811.512390136719
1455,2848.4409,848.010803222656
1456,2849.4418,339.091430664063
1457,2850.4560,269.370300292969
1458,2852.3579,238.214370727539
1459,2852.6627,342.549652099609
1460,2853.4754,968.886413574219
1461,2854.4156,911.552001953125
1462,2855.3687,605.148071289063
1463,2856.4598,551.346557617188
1464,2857.4241,612.561767578125
1465,2858.4530,269.453460693359
1466,2859.5767,657.622924804688
1467,2860.5996,440.919891357422
1468,2861.4478,465.019805908203
1469,2870.4659,316.653228759766
1470,2871.4651,337.433776855469
1471,2872.4691,334.147247314453
1472,2874.4898,934.835632324219
1473,2875.4244,1202.25
1474,2876.4458,956.2021484375
1475,2877.4495,527.601440429688
1476,2878.4256,386.6767578125
1477,2879.4124,222.703201293945
1478,2880.3983,427.451629638672
1479,2881.4450,927.987976074219
1480,2882.3860,1008.91046142578
1481,2883.4879,271.511322021484
1482,2884.4417,286.090881347656
1483,2885.4340,259.155914306641
1484,2891.3833,202.580261230469
1485,2892.5161,217.404327392578
1486,2893.4551,279.889495849609
1487,2895.5041,263.969299316406
1488,2896.3866,531.906616210938
1489,2897.4240,550.9970703125
1490,2898.4676,444.726623535156
1491,2899.4852,744.710510253906
1492,2900.4968,740.99658203125
1493,2901.4982,739.693603515625
1494,2902.4693,1304.14904785156
1495,2903.4666,1558.4375
1496,2904.4868,1715.57214355469
1497,2905.4382,513.223083496094
1498,2906.4283,310.518127441406
1499,2907.4513,258.838409423828
1500,2908.3981,501.973815917969
1501,2909.4783,754.510620117188
1502,2910.5214,1168.66748046875
1503,2911.4715,1115.49682617188
1504,2912.4923,281.056091308594
1505,2913.4932,263.003326416016
1506,2919.4503,197.537933349609
1507,2920.4657,243.798446655273
1508,2926.4497,133.749542236328
1509,2927.5042,1153.43383789063
1510,2928.5294,1795.72045898438
1511,2929.4799,1765.78039550781
1512,2930.4756,1467.14929199219
1513,2931.4745,403.305419921875
1514,2934.4877,249.26481628418
1515,2935.4215,985.24462890625
1516,2936.4407,1633.7666015625
1517,2937.4932,1857.77770996094
1518,2938.4846,1297.51281738281
1519,2939.4800,496.789337158203
1520,2940.5019,377.255615234375
1521,2941.4750,277.173370361328
1522,2943.5794,241.135437011719
1523,2944.4525,242.567398071289
1524,2945.3861,213.061065673828
1525,2946.4721,247.872344970703
1526,2947.4340,247.578704833984
1527,2948.4131,385.529754638672
1528,2949.4969,441.55126953125
1529,2952.4802,456.63037109375
1530,2953.4899,530.726745605469
1531,2954.4685,562.578002929688
1532,2955.5001,1839.45471191406
1533,2956.5036,2466.65014648438
1534,2957.5173,2128.3955078125
1535,2958.5275,1440.73291015625
1536,2959.4820,1164.59521484375
1537,2960.4434,533.966918945313
1538,2961.4535,478.770690917969
1539,2962.4925,231.173477172852
1540,2963.4241,1128.57421875
1541,2964.4413,1860.63049316406
1542,2965.4414,2069.54345703125
1543,2966.4588,1664.62426757813
1544,2967.5083,284.174743652344
1545,2970.5530,339.58154296875
1546,2971.5242,357.590637207031
1547,2972.5059,527.854187011719
1548,2973.5123,584.975952148438
1549,2974.4925,574.481323242188
1550,2975.4237,197.281646728516
1551,2976.6073,269.017547607422
1552,2977.5110,1407.95239257813
1553,2978.5298,1528.02307128906
1554,2979.5384,980.853332519531
1555,2980.4547,776.060852050781
1556,2981.5100,944.839660644531
1557,2982.4708,484.840942382813
1558,2983.4744,1286.990234375
1559,2984.5336,3070.57348632813
1560,2985.5579,3600.7421875
1561,2986.5560,3498.58837890625
1562,2986.9949,371.523529052734
1563,2987.5622,2506.400390625
1564,2988.0069,349.115417480469
1565,2988.5506,1712.11010742188
1566,2989.5252,396.723571777344
1567,2990.5313,533.040893554688
1568,2991.4673,1219.16589355469
1569,2992.4431,1688.15856933594
1570,2993.4418,1617.15319824219
1571,2994.5180,1693.93310546875
1572,2995.5378,3711.13818359375
1573,2996.5579,4641.75146484375
1574,2997.5642,4152.830078125
1575,2998.5446,3032.82666015625
1576,2999.5241,2030.3779296875
1577,3000.5221,1086.56005859375
1578,3001.5223,406.569274902344
1579,3002.5204,311.624084472656
1580,3005.5267,1852.24816894531
1581,3006.5426,2732.0927734375
1582,3007.5571,2762.95288085938
1583,3008.5335,2063.62280273438
1584,3009.5012,1460.43359375
1585,3010.5081,980.016723632813
1586,3011.4835,814.281188964844
1587,3012.5784,8874.8134765625
1588,3013.5846,14783.06640625
1589,3014.5881,14195.818359375
1590,3015.5807,10242.46875
1591,3016.5721,6222.11279296875
1592,3017.5672,3381.69921875
1593,3018.5662,1093.30310058594
1594,3019.5044,533.004150390625
1595,3020.3872,762.008972167969
1596,3021.4910,1270.28295898438
1597,3022.5522,3117.39868164063
1598,3023.5639,7506.6826171875
1599,3024.5621,9996.818359375
1600,3025.5592,8137.76953125
1601,3026.5591,6009.87890625
1602,3027.5826,3856.85473632813
1603,3028.5581,1994.49523925781
1604,3029.5423,366.02978515625
1605,3032.4513,288.522705078125
1606,3033.5368,1777.73461914063
1607,3034.5398,2384.98364257813
1608,3035.5416,2389.3466796875
1609,3036.5391,1961.79321289063
1610,3037.5378,621.821899414063
1611,3038.5249,445.572967529297
1612,3040.5874,19749.16015625
1613,3041.5826,34952.3984375
1614,3042.5859,34142.1484375
1615,3043.5816,24564.298828125
1616,3044.5744,14401.103515625
1617,3045.5689,7605.52734375
1618,3046.5549,3543.79028320313
1619,3047.5494,1853.5283203125
1620,3049.5151,913.520385742188
1621,3050.5687,3844.3779296875
1622,3051.5631,9791.0966796875
1623,3052.5588,12385.763671875
1624,3053.5553,10765.4765625
1625,3054.5596,7216.76318359375
1626,3055.5497,4428.8232421875
1627,3056.5277,2626.21557617188
1628,3057.5634,409.538604736328
1629,3058.5596,298.288055419922
1630,3060.5645,631.802490234375
1631,3061.5439,1005.64978027344
1632,3062.5482,1288.28735351563
1633,3063.5491,1299.29077148438
1634,3064.5526,1122.58251953125
1635,3065.5485,565.346801757813
1636,3066.5431,470.381652832031
1637,3067.5370,483.32373046875
1638,3068.5848,25363.158203125
1639,3069.5850,44852.90625
1640,3070.5832,44307.47265625
1641,3071.5778,31459.6875
1642,3072.5748,18272.771484375
1643,3073.5669,9319.345703125
1644,3074.5599,4205.5234375
1645,3075.5475,2206.32373046875
1646,3077.5116,1208.62634277344
1647,3078.5620,3031.91845703125
1648,3079.5574,6687.07470703125
1649,3080.5566,7469.0703125
1650,3081.5553,6399.6484375
1651,3082.5535,4191.7041015625
1652,3083.5561,2939.6904296875
1653,3084.5537,2594.80859375
1654,3085.5600,684.636352539063
1655,3086.5557,591.522583007813
1656,3087.5640,278.569122314453
1657,3088.5630,1164.70471191406
1658,3089.5396,1268.00158691406
1659,3090.5381,1290.1796875
1660,3091.5440,985.197509765625
1661,3092.5044,853.3671875
1662,3093.5555,874.881958007813
1663,3094.5480,541.824584960938
1664,3095.5414,468.631988525391
1665,3096.5795,16953.224609375
1666,3097.5814,30141.22265625
1667,3098.5799,29738.94140625
1668,3099.5762,21232.333984375
1669,3100.5737,12274.3427734375
1670,3101.5693,6285.80078125
1671,3102.5654,3236.12939453125
1672,3103.5511,1537.37133789063
1673,3105.5284,416.232116699219
1674,3106.5576,1320.04772949219
1675,3107.5538,3352.18969726563
1676,3108.5546,3913.4541015625
1677,3109.5526,3450.6767578125
1678,3110.5577,2351.62182617188
1679,3111.5562,1634.095703125
1680,3112.5675,878.691162109375
1681,3113.5651,1561.80493164063
1682,3114.5756,1408.5390625
1683,3115.5667,944.277160644531
1684,3116.5639,749.033447265625
1685,3117.5601,372.854736328125
1686,3119.5472,349.987243652344
1687,3120.5495,352.978851318359
1688,3121.5438,338.1279296875
1689,3122.5376,364.877502441406
1690,3124.5754,7395.96484375
1691,3125.5755,12628.7822265625
1692,3126.5769,12459.857421875
1693,3127.5750,9048.6025390625
1694,3128.5743,5367.24951171875
1695,3129.5685,3041.9375
1696,3130.5878,1742.33569335938
1697,3133.5161,302.936950683594
1698,3134.5550,682.618041992188
1699,3135.5205,1290.03479003906
1700,3136.5409,689.847900390625
1701,3137.5526,673.9443359375
1702,3138.5472,1026.85803222656
1703,3139.5858,766.756896972656
1704,3140.5940,739.659790039063
1705,3141.5107,916.348388671875
1706,3142.5442,259.132629394531
1707,3143.5707,204.344100952148
1708,3146.5961,428.347045898438
1709,3147.5439,454.508361816406
1710,3148.5813,615.776794433594
1711,3149.5408,524.099365234375
1712,3150.4729,618.039184570313
1713,3151.6008,465.921447753906
1714,3152.5679,1532.09350585938
1715,3153.5639,2327.8369140625
1716,3154.5781,2407.88720703125
1717,3155.5728,1852.87072753906
1718,3156.5818,1344.91918945313
1719,3157.5756,924.361511230469
1720,3158.5803,398.768432617188
1721,3162.3803,234.057846069336
1722,3163.4900,272.742980957031
1723,3164.5524,399.567352294922
1724,3165.5393,419.952545166016
1725,3166.5590,311.153076171875
1726,3167.5906,269.86767578125
1727,3168.5604,302.739379882813
1728,3169.5835,314.531311035156
1729,3170.5719,235.772308349609
1730,3171.5578,200.172607421875
1731,3177.5526,194.173492431641
1732,3178.5423,272.660919189453
1733,3179.5446,250.458129882813
1734,3180.5307,295.813781738281
1735,3181.5481,321.83837890625
1736,3182.5593,241.192733764648
1737,3183.5828,898.309936523438
1738,3184.5959,1069.59399414063
1739,3185.5888,1115.2314453125
1740,3186.5741,633.044006347656
1741,3187.5680,505.622344970703
1742,3194.5748,224.917510986328
1743,3195.4697,304.034088134766
1744,3196.6215,283.974792480469
1745,3197.5853,189.861831665039
1746,3198.5589,192.575592041016
1747,3199.5887,194.710098266602
1748,3209.5936,180.054580688477
1749,3210.5786,435.852203369141
1750,3211.5813,636.59716796875
1751,3212.6107,700.429443359375
1752,3213.6082,669.450439453125
1753,3214.5897,325.73291015625
1754,3215.5930,236.689819335938
1755,3216.5814,188.346908569336
1756,3219.6141,187.065185546875
1757,3220.6034,321.689880371094
1758,3221.5416,470.033508300781
1759,3222.5377,519.716796875
1760,3223.5766,223.057342529297
1761,3224.5462,385.120025634766
1762,3225.5818,214.65934753418
1763,3237.4471,221.102157592773
1764,3238.6088,234.807220458984
1765,3239.5147,704.060302734375
1766,3240.6213,773.507141113281
1767,3241.6044,667.035278320313
1768,3242.5942,239.930084228516
1769,3243.6106,490.269226074219
1770,3244.6293,370.704010009766
1771,3245.6355,414.162170410156
1772,3246.6080,315.779052734375
1773,3252.6317,195.998260498047
1774,3253.5948,284.590148925781
1775,3254.5978,220.779739379883
1776,3255.6272,203.187881469727
1777,3265.5892,182.296035766602
1778,3266.6334,216.318756103516
1779,3267.6281,281.645477294922
1780,3268.6206,306.559692382813
1781,3269.6145,214.611053466797
